44.566	44.57	44.594	44.582	44.59	44.59	44.57	44.594	44.57	44.59	44.605	44.602	44.605	44.602	44.582	44.621	44.629	44.637	44.637	44.633	44.645	44.629	44.633	44.633	44.633	44.633	44.637	44.648	44.629	44.637	44.617	44.629	44.617	44.633	44.723	44.711	44.723	44.711	44.727	44.723	44.715	44.707	44.715	44.711	44.723	44.715	44.707	44.801	44.805	44.789	44.793	44.715	44.711	44.723	44.723	44.793	44.781	44.789	44.789	44.766
45.43	45.426	45.426	45.344	45.383	45.426	45.43	45.437	45.488	45.492	45.449	45.437	45.453	45.437	45.441	45.453	45.527	45.508	45.531	45.535	45.508	45.52	45.527	45.508	45.504	45.531	45.543	45.555	45.625	45.637	45.633	45.633	45.543	45.543	45.531	45.609	45.625	45.613	45.621	45.621	45.613	45.531	45.52	45.535	45.531	45.531	45.535	45.621	45.613	45.621	45.613	45.555	45.535	45.531	45.543	45.633	45.621	45.707	45.719	45.699
47.012	47.012	47	47.008	47	47.012	47.012	47.062	47.051	47.109	47.055	47.066	47.074	47.016	47.094	47.09	47.066	47.121	47.109	47.109	47.09	47.094	47.039	47.027	47.035	47.027	47.027	47.066	47.078	47.078	47.09	47.035	47.023	47.027	47.027	47.035	47.027	47.023	47.027	47.039	47.043	46.934	46.945	46.871	46.867	46.945	46.949	46.934	46.937	46.937	46.934	46.855	46.852	46.852	46.863	46.937	46.934	46.934	47.016	47.016
47.344	47.344	47.344	47.266	47.352	47.344	47.344	47.34	47.422	47.359	47.355	47.359	47.281	47.277	47.281	47.277	47.355	47.371	47.359	47.355	47.359	47.281	47.281	47.281	47.277	47.277	47.355	47.422	47.449	47.445	47.449	47.449	47.437	47.355	47.367	47.445	47.449	47.504	47.512	47.523	47.492	47.453	47.437	47.453	47.449	47.453	47.445	47.437	47.453	47.449	47.359	47.379	47.301	47.289	47.273	47.293	47.379	47.383	47.355	47.332
47.766	47.699	47.648	47.582	47.59	47.66	47.664	47.703	47.699	47.766	47.687	47.609	47.527	47.527	47.531	47.523	47.598	47.699	47.695	47.703	47.617	47.543	47.488	47.5	47.504	47.539	47.621	47.703	47.711	47.703	47.703	47.609	47.621	47.539	47.609	47.605	47.699	47.754	47.762	47.738	47.754	47.695	47.617	47.605	47.609	47.703	47.75	47.738	47.77	47.781	47.723	47.703	47.699	47.695	47.695	47.77	47.75	47.789	47.867	47.836
48.254	48.152	48.137	48.148	48.16	48.176	48.258	48.254	48.312	48.27	48.27	48.211	48.172	48.16	48.148	48.215	48.199	48.27	48.266	48.27	48.281	48.211	48.211	48.211	48.211	48.266	48.281	48.371	48.359	48.344	48.344	48.348	48.352	48.352	48.344	48.398	48.375	48.383	48.391	48.398	48.402	48.383	48.348	48.352	48.348	48.387	48.387	48.398	48.391	48.426	48.348	48.348	48.266	48.281	48.277	48.363	48.359	48.352	48.363	48.332
48.742	48.734	48.746	48.754	48.742	48.742	48.762	48.801	48.812	48.801	48.812	48.812	48.801	48.797	48.828	48.809	48.801	48.824	48.812	48.836	48.812	48.809	48.824	48.793	48.82	48.852	48.812	48.77	48.703	48.664	48.687	48.773	48.77	48.754	48.809	48.82	48.809	48.828	48.801	48.812	48.852	48.793	48.781	48.797	48.797	48.82	48.848	48.836	48.852	48.852	48.836	48.848	48.848	48.84	48.836	48.84	48.828	48.84	48.828	48.82
49.086	49.078	49.09	49.078	49.062	49.039	49.078	49.078	49.078	49.098	49.098	49.102	49.113	49.074	49.039	49.102	49.102	49.113	49.117	49.105	49.117	49.105	49.078	49.086	49.062	49.07	49.105	49.062	49.078	49.051	49.051	49.09	49.074	49.07	49.059	49.078	49.105	49.117	49.117	49.105	49.117	49.105	49.113	49.098	49.105	49.102	49.125	49.113	49.117	49.051	49.078	49.047	49.051	49.078	49.051	49.074	49.062	49.07	49.059	49.031
49.023	49.035	49.035	49.023	49.039	49.035	49.031	49.035	49.047	49.07	49.074	49.098	49.09	49.059	49.125	49.078	49.059	49.07	49.117	49.078	49.07	49.07	49.074	49.074	49.078	49.07	49.113	49.105	49.117	49.113	49.117	49.113	49.117	49.117	49.098	49.105	49.105	49.102	49.098	49.105	49.117	49.117	49.117	49.102	49.105	49.117	49.117	49.113	49.113	49.113	49.113	49.105	49.105	49.105	49.125	49.105	49.125	49.207	49.207	49.172
49.086	49.074	49.023	49.012	49.098	49.086	49.078	49.086	49.078	49.102	49.098	49.105	49.117	49.102	49.105	49.098	49.113	49.195	49.191	49.18	49.211	49.207	49.195	49.113	49.102	49.203	49.191	49.105	49.113	49.125	49.113	49.105	49.102	49.113	49.102	49.105	49.102	49.195	49.203	49.184	49.18	49.184	49.113	49.113	49.102	49.113	49.113	49.102	49.105	49.102	49.113	49.117	49.113	49.129	49.105	49.113	49.105	49.113	49.113	49.086
